file,recon,ssim,ssim11,ssim_norm,ssim_norm11,ssim_mean_baseline,ncc,l2,clipped_fraction,pre_clamp_min,pre_clamp_max,ctrl_ssim,ctrl_ssim11,ctrl_ssim_norm,ctrl_margin,ctrl_margin_norm,weight_change,delta_w_effective_rank,feature_stability,ntk_passed,n_steps,rank,seed,finetune_activation,lr,n_per_class,loss_type,anchor_alpha,dataset,source,finetune_optimizer,verify_weight
exp_b_T1_flowers32_r8_s42_a149_gelu_lr0.005.pth,lora,0.05015816539525986,0.06275126338005066,0.14049214124679565,0.11766742169857025,0.6463707089424133,4845.1279296875,34.59733963012695,0.5763346552848816,-0.9352942802269408,1.829411823275398,0.05425712838768959,0.0749029666185379,0.11570536345243454,-0.004098962992429733,0.024786777794361115,0.013447267356246136,2,0.9938171689239489,False,1,8,42,gelu,0.005,1,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_gelu_tanh_lr0.005.pth,lora,0.05059206485748291,0.06357043236494064,0.14071308076381683,0.1181037575006485,0.6463707089424133,4831.1064453125,34.46432113647461,0.5732421875,-0.9352940827611349,1.8294120422351678,0.05361177772283554,0.07444709539413452,0.11436910182237625,-0.0030197128653526306,0.026343978941440582,0.01344724539291,2,0.993817626039311,False,1,8,42,gelu_tanh,0.005,1,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_hardswish_lr0.005.pth,lora,0.05820780247449875,0.062272753566503525,0.1590656191110611,0.12391482293605804,0.6463707089424133,5139.9775390625,31.232513427734375,0.52783203125,-0.9352841851781478,1.829409442174604,0.06604987382888794,0.08523419499397278,0.14280909299850464,-0.00784207135438919,0.016256526112556458,0.013121940034849774,2,0.9973492731801687,False,1,8,42,hardswish,0.005,1,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_leaky_relu_lr0.005.pth,lora,0.7486119866371155,0.7714426517486572,0.7455379366874695,0.7738984227180481,0.6463707089424133,1543.4251708984375,4.669402122497559,0.00032552084303461015,-0.006544041419053792,0.9240909209536129,0.45586371421813965,0.48199892044067383,0.43056750297546387,0.29274827241897583,0.3149704337120056,0.017854605344090425,2,0.7678351922908562,False,1,8,42,leaky_relu,0.005,1,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_mish_lr0.005.pth,lora,0.09535452723503113,0.11332634091377258,0.19200259447097778,0.17517198622226715,0.6463707089424133,4840.138671875,29.26791763305664,0.5182291865348816,-0.935294812421156,1.8294120456766385,0.08276267349720001,0.11148016899824142,0.1568998098373413,0.012591853737831116,0.035102784633636475,0.016129725058129915,2,0.9943140383238535,False,1,8,42,mish,0.005,1,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_selu_lr0.005.pth,lora,0.7108887434005737,0.7324591875076294,0.7061276435852051,0.7321109771728516,0.6463707089424133,3150.936279296875,5.090707778930664,0.00032552084303461015,-0.014372128972399714,0.9353144360321732,0.4142172932624817,0.4402816891670227,0.3915976583957672,0.29667145013809204,0.31452998518943787,0.039484205032488055,2,0.9444395599993273,False,1,8,42,selu,0.005,1,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_sigmoid_lr0.005.pth,lora,0.6545386910438538,0.6999601125717163,0.6431583166122437,0.695123553276062,0.6463707089424133,3092.315673828125,5.21339750289917,0.00048828125,-0.014779826707936997,0.9317227438981607,0.4001792073249817,0.4379563331604004,0.3764554262161255,0.25435948371887207,0.26670289039611816,0.00824918980225634,2,0.999601240866486,True,1,8,42,sigmoid,0.005,1,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_silu_lr0.005.pth,lora,0.05107175186276436,0.056868720799684525,0.14715155959129333,0.11487920582294464,0.6463707089424133,5052.5185546875,32.76622009277344,0.5515950322151184,-0.9352944144187312,1.829412018809739,0.05990934371948242,0.07966858148574829,0.13020764291286469,-0.008837591856718063,0.01694391667842865,0.013233279913362882,2,0.9963939851029533,False,1,8,42,silu,0.005,1,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_softplus.pth,lora,0.6883454322814941,0.7178649306297302,0.6809675693511963,0.7155624032020569,0.6463707089424133,3283.445556640625,5.169172286987305,0.00032552084303461015,-0.01437702485472217,0.9353174037447213,0.4099040925502777,0.4385683536529541,0.3860744833946228,0.27844133973121643,0.2948930859565735,0.11423708002007947,1,0.9226198417192711,False,1,8,42,softplus,0.01,1,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_softplus_adamw.pth,lora,0.33371466398239136,0.3724183440208435,0.38518208265304565,0.4112480878829956,0.6463707089424133,4379.64306640625,21.907787322998047,0.29638671875,-0.9255353911524296,1.812033737469364,0.30440467596054077,0.335794597864151,0.30668991804122925,0.029309988021850586,0.0784921646118164,0.5972489544045978,2,0.5672864268495625,False,1,8,42,softplus,0.01,1,l2,0.0,flowers32,all,adamw,1.0
exp_b_T1_flowers32_r8_s42_a149_softplus_cosine.pth,lora,0.6914892196655273,0.7295626401901245,0.6906284093856812,0.7273383140563965,0.6463707089424133,3210.120361328125,4.51199197769165,0.00032552084303461015,-0.014375934700231158,0.9552452927683169,0.4050176739692688,0.4389609694480896,0.38962700963020325,0.28647154569625854,0.3010013997554779,0.11423708002007947,1,0.9226198417192711,False,1,8,42,softplus,0.01,1,cosine,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_softplus_cosine_adamw.pth,lora,0.32936546206474304,0.36472997069358826,0.3806144893169403,0.4033999443054199,0.6463707089424133,4388.841796875,23.228134155273438,0.3282877504825592,-0.9313740647429818,1.823531608772409,0.30389946699142456,0.3323194682598114,0.3065735399723053,0.02546599507331848,0.07404094934463501,0.5972489544045978,2,0.5672864268495625,False,1,8,42,softplus,0.01,1,cosine,0.0,flowers32,all,adamw,1.0
exp_b_T1_flowers32_r8_s42_a149_softplus_lr0.005.pth,lora,0.68833327293396,0.7178503274917603,0.6809554100036621,0.7155494689941406,0.6463707089424133,3283.528564453125,5.169528484344482,0.00032552084303461015,-0.014377042950398267,0.9353173323143457,0.40990352630615234,0.43856704235076904,0.3860684633255005,0.2784297466278076,0.2948869466781616,0.057118540010039735,1,0.9797889472254614,False,1,8,42,softplus,0.005,1,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_softplus_npc2.pth,lora,0.18518751859664917,0.1912439912557602,0.20513790845870972,0.20240584015846252,0.447726309299469,6074.17626953125,25.533767700195312,0.3382161557674408,-0.9529487704408803,1.8843163923216524,0.1374296098947525,0.1369095742702484,0.1296839714050293,0.04775790870189667,0.07545393705368042,0.10900580856415196,3,0.9360697810212009,False,1,8,42,softplus,0.01,2,l2,0.0,flowers32,all,sgd,1.0
exp_b_T1_flowers32_r8_s42_a149_softplus_npc4_vw5.pth,lora,0.10149817913770676,0.09544296562671661,0.11933545768260956,0.10867292433977127,0.31360599398612976,6242.7119140625,33.17700958251953,0.4670816957950592,-0.9323532174380114,1.8362747641492776,0.08442062139511108,0.06834011524915695,0.10510605573654175,0.017077557742595673,0.01422940194606781,0.10569654958416441,6,0.947255460654316,False,1,8,42,softplus,0.01,4,l2,0.0,flowers32,all,sgd,5.0
exp_b_T1_flowers32_r8_s42_a149_softplus_npc8_vw5.pth,lora,0.10649655014276505,0.0944308489561081,0.12062500417232513,0.10606080293655396,0.2723318636417389,6004.9541015625,30.649810791015625,0.4153035581111908,-0.8926471192177422,1.7933823833218394,0.0836549624800682,0.06260254234075546,0.09182000905275345,0.02284158766269684,0.028804995119571686,0.09210149631974636,8,0.9612363413599556,False,1,8,42,softplus,0.01,8,l2,0.0,flowers32,all,sgd,5.0
exp_b_T1_flowers32_r8_s42_a149_tanh_lr0.005.pth,lora,0.7121845483779907,0.7328437566757202,0.7088028192520142,0.7339200377464294,0.6463707089424133,3031.885986328125,5.164789199829102,0.00032552084303461015,-0.014296551897225257,0.935009596547391,0.41618525981903076,0.4407150447368622,0.39099276065826416,0.29599928855895996,0.31781005859375,0.028336465976737633,2,0.9906692121589364,False,1,8,42,tanh,0.005,1,l2,0.0,flowers32,all,sgd,1.0
